Tiempo,Corriente,Velocidad
0.128,0.10600577924209369,79.31061221230988
0.129,0.10611113803428755,79.89151432182503
0.13,0.10621637872906028,80.47176529402397
0.131,0.10632150145879009,81.0513658587712
0.132,0.1064265063557001,81.63031674511305
0.133,0.10653139355187302,82.20861868127865
0.134,0.1066361631792404,82.7862723946809
0.135,0.10674081536958621,83.36327861191734
0.136,0.10684535025454615,83.93963805877101
0.137,0.106949767965606,84.51535146021145
0.138,0.10705406863411097,85.09041954039559
0.139,0.10715825239125144,85.66484302266858
0.14,0.1072623193680773,86.23862262956486
0.14100000000000001,0.10736626969548621,86.81175908280892
0.14200000000000002,0.10747010350423174,87.38425310331625
0.14300000000000002,0.10757382092492213,87.95610541119434
0.14400000000000002,0.1076774220880134,88.52731672574339
0.145,0.10778090712382304,89.0978877654574
