Tiempo,P_angular,V_angular
12.009,0.031223802580156536,2.395203896863025
12.01,0.033618849435103945,2.394885899188008
12.011000000000001,0.036013566551686874,2.3945444209880926
12.012,0.03840793045200316,2.394179467569388
12.013,0.040801917663638665,2.3937910446018504
12.014000000000001,0.04319550472003105,2.3933791581190107
12.015,0.04558866816083316,2.392943814517684
12.016,0.047981384532276156,2.3924850205576624
12.017,0.05037363038753237,2.392002783361392
12.018,0.05276538228707775,2.3914971104136287
12.019,0.05515661679905401,2.3909680095610804
12.02,0.0575473104996304,2.39041548901203
12.021,0.05993743997336505,2.3898395573359417
12.022,0.06232698181356601,2.389240223463051
12.023,0.06471591262265175,2.3886174966839366
12.024000000000001,0.06710420901251131,2.3879713866490744
12.025,0.06949184760486396,2.3873019033683764
12.026,0.07187880503161842,2.3866090572107126
12.027000000000001,0.07426505793523153,2.385892858903413
12.028,0.07665058296906649,2.3851533195317565
12.029,0.07903535679775052,2.3843904505384415
12.030000000000001,0.08141935609753205,2.383604263723038
12.031,0.08380255755663725,2.382794771241427
12.032,0.08618493787562609,2.381961985605217
12.033,0.08856647376774779,2.381105919681152
12.034,0.0909471419592956,2.3802265866904957
12.035,0.09332691918996104,2.3793240002084035
12.036,0.09570578221318747,2.3783981741632756
12.037,0.09808370779652299,2.3774491228360963
12.038,0.1004606727219727,2.3764768608597544
12.039,0.10283665378635025,2.3754814032183496
12.040000000000001,0.1052116278016287,2.3744627652464807
12.041,0.10758557159529064,2.3734209626285194
12.042,0.10995846201067763,2.3723560113978674
12.043000000000001,0.11233027590733884,2.3712679279361972
12.044,0.11470099016137889,2.370156728972678
12.045,0.11707058166580502,2.369022431583185
12.046,0.11943902733087335,2.3678650531894934
12.047,0.1218063040844344,2.366684611558456
12.048,0.1241723888722777,2.365481124801168
12.049,0.12653725865847568,2.364254611372111
12.05,0.12890089042572656,2.3630050900682873
12.051,0.13126326117569645,2.361732580028336
12.052,0.13362434792936054,2.3604371007316343
12.053,0.13598412772734342,2.359118671997384
12.054,0.1383425776302584,2.3577773139836817
12.055,0.1406996747190459,2.356413047186577
12.056000000000001,0.14305539609531104,2.3550258924391128
12.057,0.14540971888166,2.3536158709103514
12.058,0.14776262022203562,2.352183004104389
12.059000000000001,0.15011407728205203,2.350727313859351
12.06,0.15246406724932798,2.3492488223463766
12.061,0.15481256733381948,2.3477475520685864
12.062,0.15715955476815122,2.3462235258600384
12.063,0.15950500680794696,2.3446767668846666
12.064,0.16184890073215888,2.3431072986352097
12.065,0.16419121384339586,2.341515144932121
12.066,0.16653192346825063,2.33990032992247
12.067,0.16887100695762586,2.3382628780788233
12.068,0.171208441687059,2.3366028141981197
12.069,0.17354420505704624,2.334920163400526
12.07,0.17587827449336496,2.333214951128282
12.071,0.1782106274473954,2.331487203144531
12.072000000000001,0.18054124139644093,2.3297369455321393
12.073,0.18287009384404707,2.3279642046924987
12.074,0.18519716232031955,2.32616900734432
12.075000000000001,0.18752242438224095,2.324351380522412
12.076,0.1898458576139862,2.322511351576448
12.077,0.19216743962723679,2.3206489481697194
12.078,0.1944871480614938,2.3187641982778766
12.079,0.19680496058438965,2.3168571301876595
12.08,0.19912085489199843,2.3149277724956123
12.081,0.2014348087091452,2.31297615410679
12.082,0.20374679978971377,2.31100230423345
12.083,0.20605680591695327,2.309006252393735
12.084,0.2083648049037833,2.306988028410338
12.085,0.210670774593098,2.3049476624091647
12.086,0.2129746928580683,2.3028851848179763
12.087,0.21527653760244336,2.3008006263650262
12.088000000000001,0.21757628676085025,2.298694018077682
12.089,0.21987391829909234,2.296565391281039
12.09,0.22216941021444642,2.2944147775965216
12.091000000000001,0.22446274053595827,2.292242208940474
12.092,0.2267538873247369,2.2900477175227403
12.093,0.22904282867424727,2.2878313358452327
12.094,0.23132954271060174,2.285593096700493
12.095,0.2336140075928499,2.283333033170239
12.096,0.235896201513267,2.2810511786239043
12.097,0.23817610269764106,2.2787475667171675
12.098,0.2404536894055582,2.2764222313904696
12.099,0.24272893993068678,2.2740752068675234
12.1,0.24500183260105987,2.2717065276538135
12.101,0.2472723457793563,2.2693162285350854
12.102,0.24954045786318013,2.2669043445758272
12.103,0.2518061472853386,2.2644709111177397
12.104000000000001,0.25406939251411875,2.2620159637782
12.105,0.256330172053562,2.259539538448714
12.106,0.2585884644437379,2.2570416712933623
12.107000000000001,0.2608442482610155,2.254522398747236
12.108,0.26309750211833394,2.251981757514863
12.109,0.26534820466547093,2.2494197845686297
12.11,0.2675963345893098,2.24683651714719
12.111,0.2698418706141051,2.24423199275387
12.112,0.27208479150174614,2.241606249155062
12.113,0.2743250760520197,2.2389593243786132
12.114,0.27656270310287046,2.236291256712205
12.115,0.2787976515306599,2.2336020847017246
12.116,0.28102990025042385,2.230891847149632
12.117,0.28325942821612826,2.2281605831133158
12.118,0.2854862144209232,2.2254083319034463
12.119,0.2877102378973953,2.2226351330823184
12.120000000000001,0.28993147771781874,2.2198410264621886
12.121,0.2921499129944041,2.217026052103606
12.122,0.29436552287954615,2.214190250313738
12.123000000000001,0.2965782865660692,2.211333661644687
12.124,0.2987881832874716,2.208456326891801
12.125,0.30099519231816785,2.2055582870919843
12.126,0.3031992929737295,2.2026395835219916
12.127,0.3054004646111241,2.1997002576967275
12.128,0.30759868662895234,2.196740351367532
12.129,0.30979393846768394,2.1937599065204663
12.13,0.3119861996098911,2.19075896537459
12.131,0.31417544958048105,2.1877375703802335
12.132,0.31636166794692616,2.184695764217269
12.133000000000001,0.31854483431949276,2.1816335897933716
12.134,0.32072492835146804,2.1785510902422787
12.135,0.32290192973938514,2.175448308922044
12.136000000000001,0.3250758182232468,2.1723252894132896
12.137,0.3272465735867469,2.169182075517449
12.138,0.3294141756574904,2.166018711255011
12.139000000000001,0.3315786043072116,2.162835240863757
12.14,0.33373983945199037,2.159631708796994
12.141,0.33589786105246705,2.1564081597217877
12.142,0.33805264911405514,2.1531646385171874
12.143,0.3402041836871524,2.149901190272451
12.144,0.3423524448673502,2.1466178602852652
12.145,0.3444974127956412,2.1433146940599643
12.146,0.3466390676586249,2.1399917373057433
12.147,0.3487773896887116,2.1366490359348713
12.148,0.3509123591643247,2.133286636060901
12.149000000000001,0.35304395641010117,2.129904583996875
12.15,0.3551721617970898,2.1265029262535338
12.151,0.3572969557429485,2.123081709537514
12.152000000000001,0.35941831871213875,2.119640980749553
12.153,0.3615362312161192,2.1161807869826865
12.154,0.36365067381353694,2.112701175520446
12.155000000000001,0.365761627110417,2.1092021938350554
12.156,0.36786907176035033,2.1056838895856242
12.157,0.36997298846467963,2.102146310616343
12.158,0.37207335797268354,2.0985895049546737
12.159,0.37417016108175916,2.095013520809541
12.16,0.37626337863760234,2.0914184065695243
12.161,0.37835299153438673,2.0878042108010457
12.162,0.3804389807149405,2.0841709822465613
12.163,0.38252132717092147,2.0805187698227483
12.164,0.38460001194299065,2.076847622618695
12.165000000000001,0.3866750161209835,2.0731575898940893
12.166,0.3887463208440796,2.0694487210774066
12.167,0.39081390730097093,2.0657210657640994
12.168000000000001,0.39287775673002734,2.0619746737147864
12.169,0.39493785041946133,2.0582095948534427
12.17,0.39699416970749024,2.05442587926559
12.171,0.399046695982497,2.050623577196486
12.172,0.40109541068318877,2.04680273904932
12.173,0.4031402952987543,2.0429634153834026
12.174,0.4051813313690188,2.039105656912362
12.175,0.4072185004845976,2.035229514502338
12.176,0.4092517842870477,2.0313350391701803
12.177,0.4112811644690175,2.0274222820816465
12.178,0.4133066227743949,2.023491294549603
12.179,0.4153281409984534,2.0195421280322257
12.18,0.41734570098799656,2.0155748341312054
12.181000000000001,0.4193592846415008,2.011589464589954
12.182,0.421368873909256,2.0075860712918123
12.183,0.42337445079350444,2.0035647062582616
12.184000000000001,0.42537599734857845,1.999525421647136
12.185,0.4273734956810355,1.9954682697508397
